00:50:C2:0D:90/36,LoeweOpta   ,Loewe Opta GmbH
00:50:C2:0D:A0/36,MotionAnalys,Motion Analysis Corp.
00:50:C2:0D:B0/36,Cyberex     ,Cyberex
00:50:C2:0D:C0/36,Elbit       ,Elbit Systems Ltd.
00:50:C2:0D:D0/36,InterisaElec,"Interisa Electronica, S.A."
00:50:C2:0D:E0/36,FrederickEng,Frederick Engineering
00:50:C2:0D:F0/36,InnovationIn,"Innovation Institute, Inc."
00:50:C2:0E:00/36,EMAC        ,"EMAC, Inc."
00:50:C2:0E:10/36,InspirationT,Inspiration Technology P/L
00:50:C2:0E:20/36,VisualCircui,Visual Circuits Corp.
00:50:C2:0E:30/36,Lanex       ,Lanex S.A.
00:50:C2:0E:40/36,CollaboTec  ,"Collabo Tec. Co., Ltd."
00:50:C2:0E:50/36,ClearwaterNe,Clearwater Networks
00:50:C2:0E:60/36,RouteFree   ,"RouteFree, Inc."
00:50:C2:0E:70/36,CenturyGeoph,Century Geophysical Corp.
00:50:C2:0E:80/36,AudioDesignA,"Audio Design Associates, Inc."
00:50:C2:0E:90/36,Smartmedia  ,Smartmedia LLC
00:50:C2:0E:A0/36,iReady      ,iReady Corporation
00:50:C2:0E:B0/36,iREZTechnolo,iREZ Technologies LLC
00:50:C2:0E:C0/36,KeithKoep   ,Keith & Koep GmbH
00:50:C2:0E:D0/36,ValleyProduc,Valley Products Corporation
00:50:C2:0E:E0/36,IndustrialIn,"Industrial Indexing Systems, Inc."
00:50:C2:0E:F0/36,MovazNetwork,"Movaz Networks, Inc."
00:50:C2:0F:00/36,VHBTechnolog,"VHB Technologies, Inc."
00:50:C2:0F:10/36,Steelcase   ,Steelcase Inc.
00:50:C2:0F:20/36,KMS         ,"KMS Systems, Inc."
00:50:C2:0F:30/36,YoungCompute,"Young Computer Co., Ltd."
00:50:C2:0F:40/36,Sysnet      ,"Sysnet Co., Ltd."
00:50:C2:0F:50/36,SpectraTechn,"Spectra Technologies Holding Co., Ltd."
00:50:C2:0F:60/36,CarlBaaselLa,Carl Baasel Lasertechnik GmbH
00:50:C2:0F:70/36,FossNIRSyste,"Foss NIRSystems, Inc."
00:50:C2:0F:80/36,TecnintHTE  ,Tecnint HTE SRL
00:50:C2:0F:90/36,RavenIndustr,Raven Industries Inc.
00:50:C2:0F:A0/36,GETransporta,GE Transportation Systems
00:50:C2:0F:B0/36,PIUSYS      ,"PIUSYS Co., Ltd."
00:50:C2:0F:C0/36,KimmonManufa,"Kimmon Manufacturing Co., Ltd."
00:50:C2:0F:D0/36,Inducomp    ,Inducomp Corporation
00:50:C2:0F:E0/36,EnergyICT   ,Energy ICT
00:50:C2:0F:F0/36,IPAXS       ,IPAXS Corporation
00:50:C2:10:00/36,CorelatusAB ,Corelatus A.B.
00:50:C2:10:10/36,LAUDElectron,LAUD Electronic Design AS
00:50:C2:10:20/36,MillionTechD,Million Tech Development Ltd.
00:50:C2:10:30/36,GreenHillsSo,"Green Hills Software, Inc."
00:50:C2:10:40/36,Adescom     ,Adescom Inc.
00:50:C2:10:50/36,Lumentis    ,Lumentis AB
00:50:C2:10:60/36,Matsuoka    ,Matsuoka
00:50:C2:10:70/36,NewHer      ,NewHer Systems
00:50:C2:10:80/36,Balogh      ,Balogh S.A.
00:50:C2:10:90/36,ITKDrKassen ,ITK Dr. Kassen GmbH
00:50:C2:10:A0/36,Quinx       ,Quinx AG
00:50:C2:10:B0/36,MarekMicro  ,MarekMicro GmbH
00:50:C2:10:C0/36,PhotonicBrid,"Photonic Bridges, Inc."
00:50:C2:10:D0/36,Implementa  ,Implementa GmbH
00:50:C2:10:E0/36,Unipower    ,Unipower AB
00:50:C2:10:F0/36,Perceptics  ,Perceptics Corp.
00:50:C2:11:00/36,QuesCom     ,QuesCom
00:50:C2:11:10/36,Endusis     ,Endusis Limited
00:50:C2:11:20/36,Compuworx   ,Compuworx
00:50:C2:11:30/36,AceElectroni,"Ace Electronics, Inc."
00:50:C2:11:40/36,QuestInnovat,Quest Innovations
00:50:C2:11:50/36,Vidco       ,"Vidco, Inc."
00:50:C2:11:60/36,DSPDesign   ,"DSP Design, Ltd."
00:50:C2:11:70/36,Wintegra    ,Wintegra Ltd.
00:50:C2:11:80/36,Microbit20  ,Microbit 2.0 AB
00:50:C2:11:90/36,GlobalOptoCo,Global Opto Communication Tech. Corp
00:50:C2:11:A0/36,TeamaxessTic,Teamaxess Ticketing GmbH
00:50:C2:11:B0/36,DigitalVisio,Digital Vision AB
00:50:C2:11:C0/36,StoneflyNetw,Stonefly Networks
00:50:C2:11:D0/36,DestinyNetwo,"Destiny Networks, Inc."
00:50:C2:11:E0/36,VolvoCar    ,Volvo Car Corporation
00:50:C2:11:F0/36,CSSIndustrie,CSS Industrie Computer GmbH
00:50:C2:12:00/36,XStore      ,"XStore, Inc."
00:50:C2:12:10/36,COE         ,COE Limited
00:50:C2:12:20/36,Diva        ,Diva Systems
00:50:C2:12:30/36,SeranoaNetwo,"Seranoa Networks, Inc."
00:50:C2:12:40/36,TokaiSoft   ,Tokai Soft Corporation
00:50:C2:12:50/36,Tecwings    ,Tecwings GmBh
00:50:C2:12:60/36,MaxLinearHis,MaxLinear Hispania S.L.U.
00:50:C2:12:70/36,TPATrafficPa,TPA Traffic & Parking Automation BV
00:50:C2:12:80/36,Pycon       ,"Pycon, Inc."
00:50:C2:12:90/36,TTPCom      ,TTPCom Ltd.
00:50:C2:12:A0/36,SymbolicSoun,Symbolic Sound Corp.
00:50:C2:12:B0/36,DongAEltek  ,"Dong A Eltek Co., Ltd."
00:50:C2:12:C0/36,DeltaTauData,"Delta Tau Data Systems, Inc."
00:50:C2:12:D0/36,Megisto     ,"Megisto Systems, Inc."
00:50:C2:12:E0/36,Runcom      ,Runcom
00:50:C2:12:F0/36,HaagStreit  ,Haag-Streit AG
00:50:C2:13:00/36,USTraffic   ,U.S. Traffic Corporation
00:50:C2:13:10/36,InBusEnginee,"InBus Engineering, Inc."
00:50:C2:13:20/36,ProconElectr,Procon Electronics
00:50:C2:13:30/36,ChipWrights ,"ChipWrights, Inc."
00:50:C2:13:40/36,DRSPhotronic,DRS Photronics
00:50:C2:13:50/36,Elad        ,Elad Srl
00:50:C2:13:60/36,Tensilica   ,"Tensilica, Inc."
00:50:C2:13:70/36,Uniwell     ,Uniwell Systems (UK) Ltd.
00:50:C2:13:80/36,DelphinTechn,Delphin Technology AG
00:50:C2:13:90/36,SrResearch  ,Sr Research Ltd
00:50:C2:13:A0/36,TexComputer ,Tex Computer SRL
00:50:C2:13:B0/36,Vaisala     ,Vaisala Oyj
00:50:C2:13:C0/36,NBGIndustria,NBG Industrial Automation B.V.
00:50:C2:13:D0/36,FormulaOneMa,Formula One Management Ltd.
00:50:C2:13:E0/36,AVerMedia   ,"AVerMedia Systems, Inc."
00:50:C2:13:F0/36,SentitoNetwo,Sentito Networks
00:50:C2:14:00/36,ITS         ,"ITS, Inc."
00:50:C2:14:10/36,TimeTerminal,Time Terminal Adductor Group AB
00:50:C2:14:20/36,Instrumeter ,Instrumeter A/S
00:50:C2:14:30/36,Aartesys    ,Aartesys Ag
00:50:C2:14:40/36,PhytecMesste,Phytec Messtechnik GmbH
00:50:C2:14:50/36,ELCLighting ,ELC Lighting
00:50:C2:14:60/36,APCON       ,"APCON, Inc."
00:50:C2:14:70/36,UniSUR      ,UniSUR
00:50:C2:14:80/36,Alltec      ,Alltec GmbH
00:50:C2:14:90/36,HaagStreit  ,Haag-Streit AG
00:50:C2:14:A0/36,Dycec       ,"Dycec, S.A."
00:50:C2:14:B0/36,HECUBAElektr,HECUBA Elektronik
00:50:C2:14:C0/36,Optibase    ,Optibase Ltd.
00:50:C2:14:D0/36,wellink     ,"wellink, Ltd."
00:50:C2:14:E0/36,CorinexGloba,Corinex Global
00:50:C2:14:F0/36,Telephonics ,Telephonics Corp.
00:50:C2:15:00/36,Torse       ,Torse
00:50:C2:15:10/36,ReduxCommuni,Redux Communications Ltd.
00:50:C2:15:20/36,AirVastTechn,AirVast Technology Inc.
00:50:C2:15:30/36,AdvancedDevi,Advanced Devices SpA
00:50:C2:15:40/36,Jostra      ,Jostra AB
00:50:C2:15:50/36,EneaRealTime,Enea Real Time AB
00:50:C2:15:60/36,CommServSolu,CommServ Solutions Inc.
00:50:C2:15:70/36,nCore       ,"nCore, Inc."
00:50:C2:15:80/36,Communicatio,"Communication Solutions, Inc."
00:50:C2:15:90/36,StandardComm,Standard Comm. Corp.
00:50:C2:15:A0/36,Plextek     ,Plextek Limited
00:50:C2:15:B0/36,DuneNetworks,Dune Networks
00:50:C2:15:C0/36,AoptixTechno,Aoptix Technologies
00:50:C2:15:D0/36,Cepheid     ,Cepheid
00:50:C2:15:E0/36,Celite      ,"Celite Systems, Inc."
00:50:C2:15:F0/36,Pulsar      ,Pulsar GmbH
00:50:C2:16:00/36,TTITelecomIn,TTI - Telecom International Ltd.
00:50:C2:16:10/36,J&BEngineeri,J&B Engineering Group S.L.
00:50:C2:16:20/36,Teseda      ,Teseda Corporation
00:50:C2:16:30/36,Computerwise,"Computerwise, Inc."
00:50:C2:16:40/36,Acunia      ,Acunia N.V.
00:50:C2:16:50/36,Ipcast      ,Ipcast
00:50:C2:16:60/36,Infineer    ,Infineer Ltd.
00:50:C2:16:70/36,PrecisionFil,"Precision Filters, Inc."
00:50:C2:16:80/36,ExtremeSpeed,ExtremeSpeed Inc.
00:50:C2:16:90/36,Nordson     ,Nordson Corp.
00:50:C2:16:A0/36,TimeDomain  ,Time Domain
00:50:C2:16:B0/36,Masterclock ,"Masterclock, Inc."
00:50:C2:16:C0/36,BrijingEmbed,Brijing Embedor Embedded Internet Tech. Co. Ltd.
00:50:C2:16:D0/36,PostecData  ,Postec Data Systems Ltd.
00:50:C2:16:E0/36,Pmc         ,Pmc
00:50:C2:16:F0/36,DicksonTechn,Dickson Technologies
00:50:C2:17:00/36,TaishodoSeik,"Taishodo Seiko Co., Ltd."
00:50:C2:17:10/36,Quantronix  ,"Quantronix, Inc."
00:50:C2:17:20/36,SAETIS      ,SAET I.S. S.r.l.
00:50:C2:17:30/36,DeMeTec     ,DeMeTec GmbH
00:50:C2:17:40/36,N&PTechnolog,N&P Technologies
00:50:C2:17:50/36,Sei         ,Sei S.p.A.
00:50:C2:17:60/36,Wavium      ,Wavium AB
00:50:C2:17:70/36,Unicoi      ,Unicoi Systems
00:50:C2:17:80/36,PartnerVoxst,Partner Voxstream A/S
00:50:C2:17:90/36,Verifiber   ,Verifiber LLC
00:50:C2:17:A0/36,WOLFAdvanced,WOLF Advanced Technology.
00:50:C2:17:B0/36,BroadstormTe,Broadstorm Telecom
00:50:C2:17:C0/36,JeffressEngi,Jeffress Engineering Pty Ltd
00:50:C2:17:D0/36,Cognex      ,Cognex Corporation
00:50:C2:17:E0/36,BinaryWaveTe,Binary Wave Technologies Inc.
00:50:C2:17:F0/36,PDQManufactu,PDQ Manufacturing
00:50:C2:18:00/36,ZultysTechno,Zultys Technologies
00:50:C2:18:10/36,Task84      ,Task 84 Spa
00:50:C2:18:20/36,wolfinftec  ,wolf-inf-tec
00:50:C2:18:30/36,Mixbaal     ,Mixbaal S.A. de C.V.
00:50:C2:18:40/36,HMComputing ,H M Computing Limited
00:50:C2:18:50/36,OpticalWirel,Optical Wireless Link Inc.
00:50:C2:18:60/36,PantecEngine,Pantec Engineering AG
00:50:C2:18:70/36,CyanTechnolo,Cyan Technology Ltd
00:50:C2:18:80/36,dresdenelekt,dresden-elektronik
00:50:C2:18:90/36,CC          ,CC Systems AB
00:50:C2:18:A0/36,BaslerElectr,Basler Electric Company
00:50:C2:18:B0/36,Teradyne    ,Teradyne Inc.
00:50:C2:18:C0/36,Technodrive ,Technodrive srl
00:50:C2:18:D0/36,CCII        ,CCII Systems (Pty) Ltd
00:50:C2:18:E0/36,SparrElectro,Sparr Electronics Ltd
00:50:C2:18:F0/36,MatsuiMfg   ,"Matsui Mfg Co.,Ltd"
00:50:C2:19:00/36,Goerlitz    ,Goerlitz AG
00:50:C2:19:10/36,PartnerVoxst,Partner Voxstream A/S
00:50:C2:19:20/36,AdvancedConc,"Advanced Concepts, Inc."
00:50:C2:19:30/36,LaserBitComm,LaserBit Communications Corp.
00:50:C2:19:40/36,Cominfo     ,"Cominfo, Inc."
00:50:C2:19:50/36,MomentumData,Momentum Data Systems
00:50:C2:19:60/36,Netsynt     ,Netsynt Spa
00:50:C2:19:70/36,EPMTecnologi,EPM Tecnologia e Equipamentos
00:50:C2:19:80/36,PotsTek     ,"PotsTek, Inc"
00:50:C2:19:90/36,SurvalentTec,Survalent Technology Corporation
00:50:C2:19:A0/36,AzioTechnolo,Azio Technology Co.
00:50:C2:19:B0/36,WilcoxonRese,"Wilcoxon Research, Inc."
00:50:C2:19:C0/36,ArtecDesign ,Artec Design
00:50:C2:19:D0/36,Electrex    ,Electrex S.R.L
00:50:C2:19:E0/36,Paltronics  ,"Paltronics, Inc."
00:50:C2:19:F0/36,FleetwoodEle,Fleetwood Electronics Ltd
00:50:C2:1A:00/36,SCAData     ,SCA Data Systems
00:50:C2:1A:10/36,Portalplayer,"Portalplayer, Inc"
00:50:C2:1A:20/36,ABBSwitzerla,ABB Switzerland Inc
00:50:C2:1A:30/36,TidelEnginee,"Tidel Engineering, L.P."
00:50:C2:1A:40/36,ProtechOptro,Protech Optronics Co. Ltd.
00:50:C2:1A:50/36,Norco       ,Norco
00:50:C2:1A:60/36,RFCode      ,RF Code
00:50:C2:1A:70/36,AlphaBetaTec,"Alpha Beta Technologies, Inc."
00:50:C2:1A:80/36,AnovaBroadba,Anova Broadband
00:50:C2:1A:90/36,AxotecTechno,Axotec Technologies GmbH
00:50:C2:1A:A0/36,BitBox      ,BitBox Ltd
00:50:C2:1A:B0/36,StreamingNet,Streaming Networks
00:50:C2:1A:C0/36,BeckmannEgle,Beckmann+Egle GmbH
00:50:C2:1A:D0/36,Remiasro    ,Remia s.r.o.
00:50:C2:1A:E0/36,HomeDirector,"Home Director, Inc"
00:50:C2:1A:F0/36,PESA        ,PESA Inc.
00:50:C2:1B:00/36,BLANKOMAnten,BLANKOM Antennentechnik GmbH
00:50:C2:1B:10/36,AxesTechnolo,Axes Technologies
00:50:C2:1B:20/36,SIGOSSystemi,SIGOS Systemintegration GmbH
00:50:C2:1B:30/36,DspDesign   ,Dsp Design
00:50:C2:1B:40/36,DSPGroup    ,DSP Group Inc.
00:50:C2:1B:50/36,ThraneThrane,Thrane & Thrane A/S
00:50:C2:1B:60/36,DTS         ,"DTS, Inc."
00:50:C2:1B:70/36,MosChipUSA  ,MosChip USA
00:50:C2:1B:80/36,ElectronicDe,Electronic Systems Development
00:50:C2:1B:90/36,EmComTechnol,EmCom Technology Inc.
00:50:C2:1B:A0/36,Interzeag   ,Interzeag Ag
00:50:C2:1B:B0/36,EmailMeterin,Email Metering
00:50:C2:1B:C0/36,DINECInterna,DINEC International
00:50:C2:1B:D0/36,AIOI        ,"AIOI Systems Co., Ltd."
00:50:C2:1B:E0/36,SediaElectro,Sedia Electronics
00:50:C2:1B:F0/36,Internationa,"International Test & Engineering Services Co.,Ltd."
00:50:C2:1C:00/36,WillMonius  ,WillMonius Inc.
00:50:C2:1C:10/36,InfinitiNetw,InfinitiNetworks Inc.
00:50:C2:1C:20/36,Weltronics  ,Weltronics Corp.
00:50:C2:1C:30/36,TTelectronic,TT electronics plc
00:50:C2:1C:40/36,PalmSolution,Palm Solutions Group
00:50:C2:1C:50/36,Flander     ,Flander Oy
00:50:C2:1C:60/36,RemcoItalia ,Remco Italia Spa
00:50:C2:1C:70/36,TwinDevelopm,Twin Development S.A.
00:50:C2:1C:80/36,Euphonytechn,"Euphony technology CO., LTD."
00:50:C2:1C:90/36,modas       ,modas GmbH
00:50:C2:1C:A0/36,EVERSp      ,EVER Sp. z o.o.
00:50:C2:1C:B0/36,quantumBEAM ,quantumBEAM Limited
00:50:C2:1C:C0/36,WaveIP      ,WaveIP
00:50:C2:1C:D0/36,INCAAInforma,INCAA Informatica Italia srl
00:50:C2:1C:E0/36,DatatekAppli,"Datatek Applications, Inc."
00:50:C2:1C:F0/36,LifetimeMemo,"Lifetime Memory Products, Inc."
00:50:C2:1D:00/36,YazakiNorthA,"Yazaki North America, Inc."
00:50:C2:1D:10/36,BenchmarkEle,Benchmark Electronics
00:50:C2:1D:20/36,ShenyangInte,Shenyang Internet Technology Inc
00:50:C2:1D:30/36,Synopsys    ,Synopsys
00:50:C2:1D:40/36,PhaseIVEngin,Phase IV Engineering Inc.
00:50:C2:1D:50/36,RedpointCont,Redpoint Controls
00:50:C2:1D:60/36,trendintelli,"shanghai trend intelligent systems CO.,LTD"
00:50:C2:1D:70/36,PleoraTechno,Pleora Technologies Inc.
00:50:C2:1D:80/36,GuardianCont,Guardian Controls International Ltd
00:50:C2:1D:90/36,Edc         ,Edc
00:50:C2:1D:A0/36,GFIChronoTim,GFI Chrono Time
00:50:C2:1D:B0/36,AppliedEngin,"Applied Systems Engineering, Inc."
00:50:C2:1D:C0/36,ImardaNewZea,Imarda New Zealand Limited
00:50:C2:1D:D0/36,peikeracusti,peiker acustic GmbH
00:50:C2:1D:E0/36,ReliOn      ,ReliOn Inc.
00:50:C2:1D:F0/36,LuleaUnivers,Lulea University of Technology
00:50:C2:1E:00/36,Cognex      ,Cognex Corporation
00:50:C2:1E:10/36,Automaatiote,Automaatiotekniikka Seppo Saari Oy
00:50:C2:1E:20/36,DIGITRONICAu,DIGITRONIC Automationsanlagen GmbH
00:50:C2:1E:30/36,Bluesocket  ,"Bluesocket, Inc."
00:50:C2:1E:40/36,Soronti     ,"Soronti, Inc."
00:50:C2:1E:50/36,DorletSau   ,Dorlet Sau
00:50:C2:1E:60/36,UnitedTriTec,United Tri-Tech Corporation
00:50:C2:1E:70/36,SmithMeter  ,"Smith Meter, Inc."
00:50:C2:1E:80/36,Metrotech   ,Metrotech
00:50:C2:1E:90/36,RanchNetwork,Ranch Networks
00:50:C2:1E:A0/36,Dave        ,Dave Srl
00:50:C2:1E:B0/36,DataRespons ,Data Respons A/S
00:50:C2:1E:C0/36,COSMO       ,"COSMO co.,ltd."
00:50:C2:1E:D0/36,EMKAelectron,EMKA-electronic AG
00:50:C2:1E:E0/36,PertoPerifér,Perto Periféricos de Automação S.A.
00:50:C2:1E:F0/36,M2Technology,M2 Technology Pty Ltd
00:50:C2:1F:00/36,EXIWireless ,EXI Wireless Systems Inc.
00:50:C2:1F:10/36,SKYComputers,"SKY Computers, Inc."
00:50:C2:1F:20/36,Tattile     ,Tattile srl
00:50:C2:1F:30/36,RadionorComm,Radionor Communications
00:50:C2:1F:40/36,Covia       ,"Covia, Inc"
00:50:C2:1F:50/36,AbestCommuni,Abest Communication Corp.
00:50:C2:1F:60/36,BAEControls ,BAE SYSTEMS Controls
00:50:C2:1F:70/36,ARCCréations,ARC'Créations
00:50:C2:1F:80/36,UltrackerTec,Ultracker Technology
00:50:C2:1F:90/36,FrSauter    ,Fr. Sauter AG
00:50:C2:1F:A0/36,SPControls  ,"SP Controls, Inc"
00:50:C2:1F:B0/36,Willowglen  ,Willowglen Systems Inc.
00:50:C2:1F:C0/36,EDD         ,EDD Srl
00:50:C2:1F:D0/36,SouthWingSL ,SouthWing S.L.
00:50:C2:1F:E0/36,SafetranTraf,Safetran Traffic Systems Inc.
00:50:C2:1F:F0/36,ProductDesig,"Product Design Dept., Sohwa Corporation"
00:50:C2:20:00/36,WhittierMail,"Whittier Mailing Products, Inc."
00:50:C2:20:10/36,OlympusNDT  ,OlympusNDT
00:50:C2:20:20/36,AudioRiders ,Audio Riders Oy
00:50:C2:20:30/36,VocalityInte,Vocality International Ltd
00:50:C2:20:40/36,AlgodueElett,Algodue Elettronica Srl
00:50:C2:20:50/36,SystIng     ,SystIng
00:50:C2:20:60/36,WindmillInno,Windmill Innovations
00:50:C2:20:70/36,SolectronInd,Solectron Ind.Com.Servs.Exportadora do Brasil Ltda.
00:50:C2:20:80/36,nNovia      ,"nNovia, Inc."
00:50:C2:20:90/36,LK          ,LK Ltd
00:50:C2:20:A0/36,Ferrarielect,Ferrari electronic AG
00:50:C2:20:B0/36,Rafael      ,Rafael
00:50:C2:20:C0/36,Communicatio,Communication and Telemechanical Systems Company Limited
00:50:C2:20:D0/36,Varisys     ,Varisys Ltd
00:50:C2:20:E0/36,PYRAMIDCompu,PYRAMID Computer GmbH
00:50:C2:20:F0/36,OMICRONelect,OMICRON electronics GmbH
00:50:C2:21:00/36,InnovicsWire,Innovics Wireless Inc
00:50:C2:21:10/36,Hochschulefü,"Hochschule für Technik, Wirtschaft und Kultur Leipzig (FH)"
00:50:C2:21:20/36,4Links      ,4Links Limited
00:50:C2:21:30/36,SysAware    ,SysAware S.A.R.L.
00:50:C2:21:40/36,OshimiSystem,Oshimi System Design Inc.
00:50:C2:21:50/36,VoiceCom    ,VoiceCom AG
00:50:C2:21:60/36,LevelControl,Level Control Systems
00:50:C2:21:70/36,LinnProducts,Linn Products Ltd
00:50:C2:21:80/36,NansenSAInst,Nansen S. A. - Instrumentos de Precisão
00:50:C2:21:90/36,Aeroflex    ,Aeroflex GmbH
00:50:C2:21:A0/36,Mst         ,Mst Systems Limited
00:50:C2:21:B0/36,GDMission   ,GD Mission Systems
00:50:C2:21:C0/36,Fracarro    ,Fracarro srl
00:50:C2:21:D0/36,ESGElektroni,ESG Elektroniksystem u. Logistik GmbH
00:50:C2:21:E0/36,AppliedTechn,Applied Technologies Associates
00:50:C2:21:F0/36,MonitorBusin,Monitor Business Machines Ltd
00:50:C2:22:00/36,Serveron    ,Serveron Corporation
00:50:C2:22:10/36,GetingeITSol,Getinge IT Solutions ApS
00:50:C2:22:20/36,imoelektroni,imo-elektronik GmbH
00:50:C2:22:30/36,visicontrol ,visicontrol GmbH
00:50:C2:22:40/36,PANNOCOM    ,PANNOCOM Ltd.
00:50:C2:22:50/36,nVentSchroff,"nVent, Schroff GmbH"
00:50:C2:22:60/36,RossVideo   ,Ross Video Limited
00:50:C2:22:70/36,IntelligentP,Intelligent Photonics Control
00:50:C2:22:80/36,IntelligentM,"Intelligent Media Technologies, Inc."
00:50:C2:22:90/36,eko         ,eko systems inc.
00:50:C2:22:A0/36,CrescendoNet,Crescendo Networks
00:50:C2:22:B0/36,RieglLaserMe,Riegl Laser Measurement Systems GmbH
00:50:C2:22:C0/36,Intrinsity  ,Intrinsity
00:50:C2:22:D0/36,asetek      ,asetek Inc.
00:50:C2:22:E0/36,LordIngenier,Lord Ingenierie
00:50:C2:22:F0/36,HTEC        ,HTEC Limited
00:50:C2:23:00/36,AutoTOOLSgro,AutoTOOLS group Co. Ltd.
00:50:C2:23:10/36,Legra       ,"Legra Systems, Inc."
00:50:C2:23:20/36,Simet       ,Simet
00:50:C2:23:30/36,EdenTreeTech,"EdenTree Technologies, Inc."
00:50:C2:23:40/36,Silverback  ,Silverback Systems
00:50:C2:23:50/36,PolimarElekt,Polimar Elektronik Ltd.
00:50:C2:23:60/36,JLCooperElec,JLCooper Electronics
00:50:C2:23:70/36,Tandata     ,Tandata Systems Ltd
00:50:C2:23:80/36,SchwerKopka ,Schwer+Kopka GmbH
00:50:C2:23:90/36,StinsComan  ,Stins Coman
00:50:C2:23:A0/36,ChantryNetwo,Chantry Networks
00:50:C2:23:B0/36,Envara      ,Envara
00:50:C2:23:C0/36,Wheatstone  ,Wheatstone Corporation
00:50:C2:23:D0/36,Gauging     ,Gauging Systems Inc
00:50:C2:23:E0/36,Kallastra   ,Kallastra Inc.
00:50:C2:23:F0/36,HalliburtonN,Halliburton - NUMAR
00:50:C2:24:00/36,Geoquip     ,Geoquip Ltd
00:50:C2:24:10/36,ContronicsAu,Contronics Automacao Ltda
00:50:C2:24:20/36,MdsSciex    ,Mds Sciex
00:50:C2:24:30/36,RGBSpectrum ,RGB Spectrum
00:50:C2:24:40/36,intec       ,intec GmbH
00:50:C2:24:50/36,HauppaugeCom,"Hauppauge Computer Works, Inc."
00:50:C2:24:60/36,Hardmeier   ,Hardmeier
00:50:C2:24:70/36,GradualTecno,Gradual Tecnologia Ltda.
00:50:C2:24:80/36,DixtalBiomed,Dixtal Biomedica Ind. Com. Ltda.
00:50:C2:24:90/36,Bender      ,Bender GmbH & Co. KG
00:50:C2:24:A0/36,CDSRail     ,CDS Rail
00:50:C2:24:B0/36,Azimuth     ,"Azimuth Systems, Inc."
00:50:C2:24:C0/36,Supertel    ,Supertel
00:50:C2:24:D0/36,MettlerToled,Mettler Toledo
00:50:C2:24:E0/36,ScharffWeisb,Scharff Weisberg Systems Integration Inc
00:50:C2:24:F0/36,Macronet    ,Macronet s.r.l.
00:50:C2:25:00/36,ACDElektroni,ACD Elektronik GmbH
00:50:C2:25:10/36,DGTSp       ,DGT Sp. z o.o.
00:50:C2:25:20/36,adstec      ,ads-tec GmbH
00:50:C2:25:30/36,DSMMesstechn,DSM-Messtechnik GmbH
00:50:C2:25:40/36,ThalesCommun,Thales Communications Ltd
00:50:C2:25:50/36,STMicroelect,STMicroelectronics SRL
00:50:C2:25:60/36,InformationT,Information Technology Corp.
00:50:C2:25:70/36,DigicastNetw,Digicast Networks
00:50:C2:25:80/36,Spacesaver  ,Spacesaver Corporation
00:50:C2:25:90/36,OmicronCeti ,Omicron Ceti AB
00:50:C2:25:A0/36,Zendex      ,Zendex Corporation
00:50:C2:25:B0/36,WinfordEngin,Winford Engineering
00:50:C2:25:C0/36,SofthillTech,Softhill Technologies Ltd.
00:50:C2:25:D0/36,Rdtech      ,Rdtech
00:50:C2:25:E0/36,MITEHradecKr,"MITE Hradec Kralove, s.r.o."
00:50:C2:25:F0/36,AlbertHandtm,Albert Handtmann Maschinenfabrik GmbH&Co.KG
00:50:C2:26:00/36,Biotage     ,Biotage
00:50:C2:26:10/36,Tattile     ,Tattile Srl
00:50:C2:26:20/36,GaozhiScienc,Shanghai Gaozhi Science&Technology Development Ltd.
00:50:C2:26:30/36,VanscoElectr,Vansco Electronics Oy
00:50:C2:26:40/36,ConfidenceDi,Confidence Direct Ltd
00:50:C2:26:50/36,BelikSPRL   ,Belik S.P.R.L.
00:50:C2:26:60/36,ATOMGIKEN   ,"ATOM GIKEN Co.,Ltd."
00:50:C2:26:70/36,AllenMartinC,Allen Martin Conservation Ltd
00:50:C2:26:80/36,Parabit     ,Parabit Systems
00:50:C2:26:90/36,Technisyst  ,Technisyst Pty Ltd
00:50:C2:26:A0/36,FgSynerys   ,Fg Synerys
00:50:C2:26:B0/36,ContinentalG,Continental Gateway Limited
00:50:C2:26:C0/36,CrystalVisio,Crystal Vision Ltd
00:50:C2:26:D0/36,DspDesign   ,Dsp Design
00:50:C2:26:E0/36,ZPEngineerin,ZP Engineering SEL
00:50:C2:26:F0/36,DigitalRecor,Digital Recorders Inc
00:50:C2:27:00/36,S4Technology,S4 Technology Pty Ltd
00:50:C2:27:10/36,VlsipTechnol,Vlsip Technologies Inc.
00:50:C2:27:20/36,VerexTechnol,Verex Technology
00:50:C2:27:30/36,ServiciosCon,"Servicios Condumex, S. A. de C. V."
00:50:C2:27:40/36,FundaciónTEC,Fundación TECNALIA Research & Innovation
00:50:C2:27:50/36,ExtremeEngin,Extreme Engineering Solutions
00:50:C2:27:60/36,TielineResea,Tieline Research Pty Ltd
00:50:C2:27:70/36,TR          ,"T/R Systems, Inc."
00:50:C2:27:80/36,Replicom    ,Replicom Ltd.
00:50:C2:27:90/36,PATLITE     ,PATLITE Corporation
00:50:C2:27:A0/36,Maestro     ,Maestro Pty Ltd
00:50:C2:27:B0/36,LinkSecurity,LinkSecurity A/S
00:50:C2:27:C0/36,Danlaw      ,Danlaw Inc
00:50:C2:27:D0/36,AlliedTelesi,Allied Telesis K.K.
