00:0C:B6         ,NanjingSeuMo,"Nanjing Seu Mobile & Internet Technology Co.,Ltd"
00:0C:B7         ,NanjingHuazh,"Nanjing Huazhuo Electronics Co., Ltd."
00:0C:B8         ,Medion      ,Medion Ag
00:0C:B9         ,Lea         ,Lea
00:0C:BA         ,Jamex       ,"Jamex, Inc."
00:0C:BB         ,Iskraemeco  ,Iskraemeco
00:0C:BC         ,Iscutum     ,Iscutum
00:0C:BD         ,InterfaceMas,"Interface Masters, Inc"
00:0C:BE         ,InnominateSe,Innominate Security Technologies AG
00:0C:BF         ,HolyStoneEnt,"Holy Stone Ent. Co., Ltd."
00:0C:C0         ,Genera      ,Genera Oy
00:0C:C1         ,Eaton       ,Eaton Corporation
00:0C:C2         ,ControlNetPr,ControlNet (India) Private Limited
00:0C:C3         ,BeWAN       ,BeWAN systems
00:0C:C4         ,Tiptel      ,Tiptel AG
00:0C:C5         ,Nextlink    ,"Nextlink Co., Ltd."
00:0C:C6         ,KaRoelectron,Ka-Ro electronics GmbH
00:0C:C7         ,IntelligentC,Intelligent Computer Solutions Inc.
00:0C:C8         ,XytronixRese,"Xytronix Research & Design, Inc."
00:0C:C9         ,IlwooDataTec,"Ilwoo Data & Technology Co.,Ltd"
00:0C:CA         ,HGSTWesternD,HGST a Western Digital Company
00:0C:CB         ,DesignCombus,Design Combus Ltd
00:0C:CC         ,Aeroscout   ,Aeroscout Ltd.
00:0C:CD         ,IecTc57     ,Iec - Tc57
00:0C:CE         ,Cisco       ,"Cisco Systems, Inc"
00:0C:CF         ,Cisco       ,"Cisco Systems, Inc"
00:0C:D0         ,Symetrix    ,Symetrix
00:0C:D1         ,SFOMTechnolo,SFOM Technology Corp.
00:0C:D2         ,SchaffnerEMV,Schaffner EMV AG
00:0C:D3         ,PrettlElektr,Prettl Elektronik Radeberg GmbH
00:0C:D4         ,PositronPubl,Positron Public Safety Systems inc.
00:0C:D5         ,Passave     ,Passave Inc.
00:0C:D6         ,PartnerTech ,Partner Tech
00:0C:D7         ,Nallatech   ,Nallatech Ltd
00:0C:D8         ,MKJuchheim  ,M. K. Juchheim GmbH & Co
00:0C:D9         ,Itcare      ,"Itcare Co., Ltd"
00:0C:DA         ,FreeHand    ,"FreeHand Systems, Inc."
00:0C:DB         ,BrocadeCommu,Brocade Communications Systems LLC
00:0C:DC         ,BECSTechnolo,"BECS Technology, Inc"
00:0C:DD         ,AOStechnolog,AOS technologies AG
00:0C:DE         ,ABBSTOTZKONT,ABB STOTZ-KONTAKT GmbH
00:0C:DF         ,JAIManufactu,JAI Manufacturing
00:0C:E0         ,TrekDiagnost,Trek Diagnostics Inc.
00:0C:E1         ,OpenGroup   ,The Open Group
00:0C:E2         ,RollsRoyce  ,Rolls-Royce
00:0C:E3         ,OptionIntern,Option International N.V.
00:0C:E4         ,NeuroComInte,"NeuroCom International, Inc."
00:0C:E5         ,Commscope   ,Commscope
00:0C:E6         ,Fortinet    ,"Fortinet, Inc."
00:0C:E7         ,MediaTek    ,MediaTek Inc.
00:0C:E8         ,GuangZhouAnJ,"GuangZhou AnJuBao Co., Ltd"
00:0C:E9         ,BloombergLP ,Bloomberg L.P.
00:0C:EA         ,aphonaKommun,aphona Kommunikationssysteme
00:0C:EB         ,CNMPNetworks,"CNMP Networks, Inc."
00:0C:EC         ,SafranTruste,Safran Trusted 4D Inc.
00:0C:ED         ,RealDigitalM,Real Digital Media
00:0C:EE         ,jpembedded  ,jp-embedded
00:0C:EF         ,ONEInvestmen,ONE Investment Group Limited
00:0C:F0         ,MN          ,M & N GmbH
00:0C:F1         ,Intel       ,Intel Corporation
00:0C:F2         ,GAMESAEólica,GAMESA Eólica
00:0C:F3         ,CallImage   ,Call Image Sa
00:0C:F4         ,AkatsukiElec,"Akatsuki Electric Mfg.Co.,Ltd."
00:0C:F5         ,InfoExpress ,InfoExpress
00:0C:F6         ,SitecomEurop,Sitecom Europe BV
00:0C:F7         ,NortelNetwor,Nortel Networks
00:0C:F8         ,NortelNetwor,Nortel Networks
00:0C:F9         ,XylemWaterSo,Xylem Water Solutions
00:0C:FA         ,Digital     ,Digital Systems Corp
00:0C:FB         ,KoreaNetwork,Korea Network Systems
00:0C:FC         ,S2ioTechnolo,S2io Technologies Corp
00:0C:FD         ,HyundaiImage,"Hyundai ImageQuest Co.,Ltd."
00:0C:FE         ,GrandElectro,"Grand Electronic Co., Ltd"
00:0C:FF         ,MROTEKRealty,MRO-TEK Realty Limited
00:0D:00         ,SeawayNetwor,Seaway Networks Inc.
00:0D:01         ,P&EMicrocomp,"P&E Microcomputer Systems, Inc."
00:0D:02         ,NECPlatforms,"NEC Platforms, Ltd."
00:0D:03         ,Matrics     ,"Matrics, Inc."
00:0D:04         ,FoxboroEckar,Foxboro Eckardt Development GmbH
00:0D:05         ,cybernetmanu,cybernet manufacturing inc.
00:0D:06         ,Compulogic  ,Compulogic Limited
00:0D:07         ,CalrecAudio ,Calrec Audio Ltd
00:0D:08         ,AboveCable  ,"AboveCable, Inc."
00:0D:09         ,YuehuaElectr,Yuehua(Zhuhai) Electronic CO. LTD
00:0D:0A         ,BarcoProject,Barco Projection Systems NV
00:0D:0B         ,Buffalo     ,Buffalo.Inc
00:0D:0C         ,MDISecurity ,MDI Security Systems
00:0D:0D         ,ITSupported ,"ITSupported, LLC"
00:0D:0E         ,Inqnet      ,"Inqnet Systems, Inc."
00:0D:0F         ,Finlux      ,Finlux Ltd
00:0D:10         ,Embedtronics,Embedtronics Oy
00:0D:11         ,DENTSPLYGend,DENTSPLY - Gendex
00:0D:12         ,AXELL       ,AXELL Corporation
00:0D:13         ,WilhelmRuten,Wilhelm Rutenbeck GmbH&Co.KG
00:0D:14         ,VtechInnovat,Vtech Innovation LP dba Advanced American Telephones
00:0D:15         ,Voipacsro   ,Voipac s.r.o.
00:0D:16         ,UHS         ,UHS Systems Pty Ltd
00:0D:17         ,TurboNetwork,Turbo Networks Co.Ltd
00:0D:18         ,MegaTrendEle,"Mega-Trend Electronics CO., LTD."
00:0D:19         ,ROBEShowligh,ROBE Show lighting
00:0D:1A         ,MustekSystem,Mustek System Inc.
00:0D:1B         ,KyotoElectro,"Kyoto Electronics Manufacturing Co., Ltd."
00:0D:1C         ,AmesysDefens,Amesys Defense
00:0D:1D         ,HighTekHarne,"High-Tek Harness Ent. Co., Ltd."
00:0D:1E         ,ControlTechn,Control Techniques
00:0D:1F         ,AVDigital   ,AV Digital
00:0D:20         ,AsahikaseiTe,"Asahikasei Technosystem Co.,Ltd."
00:0D:21         ,WISCORE     ,WISCORE Inc.
00:0D:22         ,Unitronics  ,Unitronics LTD
00:0D:23         ,SmartSolutio,"Smart Solution, Inc"
00:0D:24         ,SentecE&E   ,"Sentec E&E Co., Ltd."
00:0D:25         ,Sanden      ,Sanden Corporation
00:0D:26         ,Primagraphic,Primagraphics Limited
00:0D:27         ,MICROPLEXPri,MICROPLEX Printware AG
00:0D:28         ,Cisco       ,"Cisco Systems, Inc"
00:0D:29         ,Cisco       ,"Cisco Systems, Inc"
00:0D:2A         ,ScanmaticAS ,Scanmatic AS
00:0D:2B         ,RacalInstrum,Racal Instruments
00:0D:2C         ,Lantronix   ,Lantronix
00:0D:2D         ,NCTDeutschla,NCT Deutschland GmbH
00:0D:2E         ,MatsushitaAv,Matsushita Avionics Systems Corporation
00:0D:2F         ,AINCommTech ,"AIN Comm.Tech.Co., LTD"
00:0D:30         ,IceFyreSemic,IceFyre Semiconductor
00:0D:31         ,CompellentTe,"Compellent Technologies, Inc."
00:0D:32         ,DispenseSour,"DispenseSource, Inc."
00:0D:33         ,Prediwave   ,Prediwave Corp.
00:0D:34         ,ShellInterna,"Shell International Exploration and Production, Inc."
00:0D:35         ,PACInternati,PAC International Ltd
00:0D:36         ,WuHanRoutonE,"Wu Han Routon Electronic Co., Ltd"
00:0D:37         ,Wiplug      ,Wiplug
00:0D:38         ,Nissin      ,Nissin Inc.
00:0D:39         ,Nevion      ,Nevion
00:0D:3A         ,Microsoft   ,Microsoft Corp.
00:0D:3B         ,Microelectro,Microelectronics Technology Inc.
00:0D:3C         ,iTechDynamic,i.Tech Dynamic Ltd
00:0D:3D         ,Hammerhead  ,"Hammerhead Systems, Inc."
00:0D:3E         ,APLUXCommuni,APLUX Communications Ltd.
00:0D:3F         ,VTIInstrumen,VTI Instruments Corporation
00:0D:40         ,VerintLoroni,Verint Loronix Video Solutions
00:0D:41         ,SiemensICMMP,Siemens AG ICM MP UC RD IT KLF1
00:0D:42         ,NewbestDevel,Newbest Development Limited
00:0D:43         ,DRSTactical ,DRS Tactical Systems Inc.
00:0D:44         ,AudioBULogit,Audio BU - Logitech
00:0D:45         ,TottoriSANYO,"Tottori SANYO Electric Co., Ltd."
00:0D:46         ,ParkerSSDDri,Parker SSD Drives
00:0D:47         ,Collex      ,Collex
00:0D:48         ,AEWINTechnol,"AEWIN Technologies Co., Ltd."
00:0D:49         ,TritonDelawa,"Triton Systems of Delaware, Inc."
00:0D:4A         ,SteagETAOpti,Steag ETA-Optik
00:0D:4B         ,Roku        ,"Roku, Inc."
00:0D:4C         ,OutlineElect,Outline Electronics Ltd.
00:0D:4D         ,Ninelanes   ,Ninelanes
00:0D:4E         ,NDR         ,"NDR Co.,LTD."
00:0D:4F         ,Kenwood     ,Kenwood Corporation
00:0D:50         ,GalazarNetwo,Galazar Networks
00:0D:51         ,DIVR        ,"DIVR Systems, Inc."
00:0D:52         ,Comartsystem,Comart system
00:0D:53         ,5wCommunicat,Beijing 5w Communication Corp.
00:0D:54         ,3Com        ,3Com Ltd
00:0D:55         ,SANYCOMTechn,"SANYCOM Technology Co.,Ltd"
00:0D:56         ,Dell        ,Dell Inc.
00:0D:57         ,FujitsuINetw,Fujitsu I-Network Systems Limited.
00:0D:58         ,Private     ,Private
00:0D:59         ,Amity       ,"Amity Systems, Inc."
00:0D:5A         ,Tiesse      ,Tiesse SpA
00:0D:5B         ,SmartEmpireI,Smart Empire Investments Limited
00:0D:5C         ,RobertBoschV,"Robert Bosch GmbH, VT-ATMO"
00:0D:5D         ,RaritanCompu,"Raritan Computer, Inc"
00:0D:5E         ,NECPersonalP,NEC Personal Products
00:0D:5F         ,Minds       ,Minds Inc
00:0D:60         ,IBM         ,IBM Corp
00:0D:61         ,GigaByteTech,"Giga-Byte Technology Co., Ltd."
00:0D:62         ,FunkwerkDabe,Funkwerk Dabendorf GmbH
00:0D:63         ,DENTInstrume,"DENT Instruments, Inc."
00:0D:64         ,COMAGHandels,COMAG Handels AG
00:0D:65         ,Cisco       ,"Cisco Systems, Inc"
00:0D:66         ,Cisco       ,"Cisco Systems, Inc"
00:0D:67         ,Ericsson    ,Ericsson
00:0D:68         ,Vinci       ,"Vinci Systems, Inc."
00:0D:69         ,TMT&D       ,TMT&D Corporation
00:0D:6A         ,RedwoodTechn,Redwood Technologies LTD
00:0D:6B         ,MitaTeknik  ,Mita-Teknik A/S
00:0D:6C         ,MAudio      ,M-Audio
00:0D:6D         ,KTechDevices,K-Tech Devices Corp.
00:0D:6E         ,KPatents    ,K-Patents Oy
00:0D:6F         ,Ember       ,Ember Corporation
00:0D:70         ,Datamax     ,Datamax Corporation
00:0D:71         ,boca        ,boca systems
00:0D:72         ,2Wire       ,2Wire Inc
00:0D:73         ,TechnicalSup,"Technical Support, Inc."
00:0D:74         ,SandNetwork ,"Sand Network Systems, Inc."
00:0D:75         ,KobianPteTai,Kobian Pte Ltd - Taiwan Branch
00:0D:76         ,HokutoDenshi,"Hokuto Denshi Co,. Ltd."
00:0D:77         ,FalconStorSo,FalconStor Software
00:0D:78         ,EngineeringS,Engineering & Security
00:0D:79         ,DynamicSolut,"Dynamic Solutions Co,.Ltd."
00:0D:7A         ,DiGATTOAsiaP,DiGATTO Asia Pacific Pte Ltd
00:0D:7B         ,ConsensysCom,Consensys Computers Inc.
00:0D:7C         ,Codian      ,Codian Ltd
00:0D:7D         ,Afco        ,Afco Systems
00:0D:7E         ,AxiowaveNetw,"Axiowave Networks, Inc."
00:0D:7F         ,MIDASCOMMUNI,MIDAS COMMUNICATION TECHNOLOGIES PTE LTD ( Foreign Branch)
00:0D:80         ,OnlineDevelo,Online Development Inc
00:0D:81         ,PepperlFuchs,Pepperl+Fuchs GmbH
00:0D:82         ,Phsnet      ,Phsnet
00:0D:83         ,SanminaSCIHu,Sanmina-SCI Hungary Ltd.
00:0D:84         ,Makus       ,Makus Inc.
00:0D:85         ,Tapwave     ,"Tapwave, Inc."
00:0D:86         ,HuberSuhner ,Huber + Suhner AG
00:0D:87         ,ElitegroupCo,"Elitegroup Computer Systems Co.,Ltd."
00:0D:88         ,DLink       ,D-Link Corporation
00:0D:89         ,BilsTechnolo,Bils Technology Inc
00:0D:8A         ,WinnersElect,"Winners Electronics Co., Ltd."
00:0D:8B         ,T&D         ,T&D Corporation
00:0D:8C         ,WedoneDigita,Shanghai Wedone Digital Ltd. CO.
00:0D:8D         ,ProsoftTechn,"Prosoft Technology, Inc"
00:0D:8E         ,KodenElectro,"Koden Electronics Co., Ltd."
00:0D:8F         ,KingTsushinK,"King Tsushin Kogyo Co., LTD."
00:0D:90         ,FactumElectr,Factum Electronics AB
00:0D:91         ,EclipseSL   ,Eclipse (HQ Espana) S.L.
00:0D:92         ,ARIMACommuni,ARIMA Communications Corp.
00:0D:93         ,Apple       ,"Apple, Inc."
00:0D:94         ,AFARCommunic,"AFAR Communications,Inc"
00:0D:95         ,Opticell    ,"Opti-cell, Inc."
00:0D:96         ,VteraTechnol,Vtera Technology Inc.
00:0D:97         ,HitachiEnerg,Hitachi Energy USA Inc.
00:0D:98         ,SWACSchmittW,S.W.A.C. Schmitt-Walter Automation Consult GmbH
00:0D:99         ,OrbitalScien,Orbital Sciences Corp.; Launch Systems Group
00:0D:9A         ,Infotec     ,Infotec Ltd
00:0D:9B         ,HeraeusElect,Heraeus Electro-Nite International N.V.
00:0D:9C         ,KASchmersal ,K.A. Schmersal GmbH & Co. KG
00:0D:9D         ,HewlettPacka,Hewlett Packard
00:0D:9E         ,TOKUDENOHIZU,"TOKUDEN OHIZUMI SEISAKUSYO Co.,Ltd."
00:0D:9F         ,RFMicroDevic,RF Micro Devices
00:0D:A0         ,Nedap       ,Nedap N.V.
00:0D:A1         ,MIRAEITS    ,"MIRAE ITS Co.,LTD."
00:0D:A2         ,InfrantTechn,"Infrant Technologies, Inc."
00:0D:A3         ,EmergingTech,Emerging Technologies Limited
00:0D:A4         ,DoschAmand  ,Dosch & Amand Systems Ag
00:0D:A5         ,Fabric7     ,"Fabric7 Systems, Inc"
00:0D:A6         ,UniversalSwi,Universal Switching Corporation
00:0D:A7         ,Private     ,Private
00:0D:A8         ,TeletronicsT,Teletronics Technology Corporation
00:0D:A9         ,Ingeteam    ,Ingeteam
00:0D:AA         ,SATehnology ,"S.A.Tehnology co.,Ltd."
00:0D:AB         ,ParkerHannif,Parker Hannifin GmbH Electromechanical Division Europe
00:0D:AC         ,JapanCBM    ,Japan CBM Corporation
00:0D:AD         ,Dataprobe   ,"Dataprobe, Inc."
00:0D:AE         ,SamsungHeavy,"Samsung Heavy Industries Co., Ltd."
00:0D:AF         ,Plexus      ,Plexus Corp (UK) Ltd
00:0D:B0         ,Olymtech    ,"Olym-tech Co.,Ltd."
00:0D:B1         ,JapanNetwork,"Japan Network Service Co., Ltd."
00:0D:B2         ,Ammasso     ,"Ammasso, Inc."
00:0D:B3         ,SDOCommunica,SDO Communication Corperation
00:0D:B4         ,Stormshield ,Stormshield
00:0D:B5         ,GlobalsatTec,Globalsat Technology Corporation
00:0D:B6         ,Broadcom    ,Broadcom
00:0D:B7         ,SankoElectri,"Sanko Electric Co,.Ltd"
00:0D:B8         ,Schiller    ,Schiller Ag
00:0D:B9         ,PCEngines   ,PC Engines GmbH
00:0D:BA         ,OcéDocumentT,Océ Document Technologies GmbH
00:0D:BB         ,NipponDentsu,"Nippon Dentsu Co.,Ltd."
00:0D:BC         ,Cisco       ,"Cisco Systems, Inc"
00:0D:BD         ,Cisco       ,"Cisco Systems, Inc"
00:0D:BE         ,BelFuseEurop,"Bel Fuse Europe Ltd.,UK"
00:0D:BF         ,TekToneSound,"TekTone Sound & Signal Mfg., Inc."
00:0D:C0         ,SpagatAS    ,Spagat AS
00:0D:C1         ,SafeWeb     ,SafeWeb Inc
00:0D:C2         ,Private     ,Private
00:0D:C3         ,FirstCommuni,"First Communication, Inc."
00:0D:C4         ,Emcore      ,Emcore Corporation
00:0D:C5         ,EchoStarGlob,EchoStar Global B.V.
00:0D:C6         ,DigiRoseTech,"DigiRose Technology Co., Ltd."
00:0D:C7         ,CosmicEngine,Cosmic Engineering Inc.
00:0D:C8         ,AirMagnet   ,"AirMagnet, Inc"
00:0D:C9         ,THALESElektr,THALES Elektronik Systeme GmbH
00:0D:CA         ,TaitElectron,Tait Electronics
00:0D:CB         ,Petcomkorea ,"Petcomkorea Co., Ltd."
00:0D:CC         ,NEOSMART    ,NEOSMART Corp.
00:0D:CD         ,GroupeTxcom ,Groupe Txcom
00:0D:CE         ,DynavacTechn,Dynavac Technology Pte Ltd
00:0D:CF         ,Cidra       ,Cidra Corp.
00:0D:D0         ,TetraTecInst,TetraTec Instruments GmbH
00:0D:D1         ,Stryker     ,Stryker Corporation
00:0D:D2         ,SimradOptron,Simrad Optronics ASA
00:0D:D3         ,SAMWOOTeleco,"SAMWOO Telecommunication Co.,Ltd."
00:0D:D4         ,Symantec    ,Symantec Corporation
00:0D:D5         ,ORiteTechnol,"O'Rite Technology Co.,Ltd"
00:0D:D6         ,Iti         ,Iti Ltd
00:0D:D7         ,Bright      ,Bright
00:0D:D8         ,Bbn         ,Bbn
00:0D:D9         ,AntonPaar   ,Anton Paar GmbH
00:0D:DA         ,AlliedTelesi,Allied Telesis K.K.
00:0D:DB         ,AirwaveTechn,Airwave Technologies Inc.
00:0D:DC         ,Vac         ,Vac
00:0D:DD         ,ProfiloTelra,Profilo Telra Elektronik Sanayi ve Ticaret. A.Ş
00:0D:DE         ,Joyteck     ,"Joyteck Co., Ltd."
00:0D:DF         ,JapanImageNe,Japan Image & Network Inc.
00:0D:E0         ,ICPDAS      ,"ICPDAS Co.,LTD"
00:0D:E1         ,ControlProdu,"Control Products, Inc."
00:0D:E2         ,CMZSistemiEl,CMZ Sistemi Elettronici
00:0D:E3         ,ATSweden    ,AT Sweden AB
00:0D:E4         ,DIGINICS    ,"DIGINICS, Inc."
00:0D:E5         ,SamsungThale,Samsung Thales
00:0D:E6         ,YoungboEngin,"Youngbo Engineering Co.,Ltd"
00:0D:E7         ,SnaponOEMGro,Snap-on OEM Group
00:0D:E8         ,NasacoElectr,Nasaco Electronics Pte. Ltd
00:0D:E9         ,NapatechAps ,Napatech Aps
00:0D:EA         ,KingtelTelec,Kingtel Telecommunication Corp.
00:0D:EB         ,CompXs      ,CompXs Limited
00:0D:EC         ,Cisco       ,"Cisco Systems, Inc"
00:0D:ED         ,Cisco       ,"Cisco Systems, Inc"
00:0D:EE         ,AndrewRFPowe,Andrew RF Power Amplifier Group
00:0D:EF         ,SocCoopBilan,Soc. Coop. Bilanciai
00:0D:F0         ,QcomTechnolo,Qcom Technology Inc.
00:0D:F1         ,Ionix       ,Ionix Inc.
00:0D:F2         ,Private     ,Private
00:0D:F3         ,AsmaxSolutio,Asmax Solutions
00:0D:F4         ,Watertek    ,Watertek Co.
00:0D:F5         ,TeletronicsI,Teletronics International Inc.
00:0D:F6         ,TechnologyTh,Technology Thesaurus Corp.
00:0D:F7         ,SpaceDynamic,Space Dynamics Lab
00:0D:F8         ,ORGAKartensy,ORGA Kartensysteme GmbH
00:0D:F9         ,NDS         ,NDS Limited
00:0D:FA         ,MicroControl,Micro Control Systems Ltd.
00:0D:FB         ,Komax       ,Komax AG
00:0D:FC         ,ITFOR       ,ITFOR Inc.
00:0D:FD         ,HugesHiTech ,"Huges Hi-Tech Inc.,"
00:0D:FE         ,HauppaugeCom,"Hauppauge Computer Works, Inc."
00:0D:FF         ,ChenmingMold,Chenming Mold Industry Corp.
00:0E:00         ,Atrie       ,Atrie
00:0E:01         ,ASIPTechnolo,ASIP Technologies Inc.
00:0E:02         ,AdvantechAMT,Advantech AMT Inc.
00:0E:03         ,Emulex      ,Emulex Corporation
00:0E:04         ,CMAMicrodial,CMA/Microdialysis AB
00:0E:05         ,WirelessMatr,Wireless Matrix Corp.
00:0E:06         ,TeamSimoco  ,Team Simoco Ltd
00:0E:07         ,Sony        ,Sony Corporation
00:0E:08         ,CiscoLinksys,"Cisco-Linksys, LLC"
00:0E:09         ,CoshipSoftwa,"Shenzhen Coship Software Co.,LTD."
00:0E:0A         ,SakumaDesign,Sakuma Design Office
00:0E:0B         ,NetacTechnol,"Netac Technology Co., Ltd."
00:0E:0C         ,Intel       ,Intel Corporation
00:0E:0D         ,HeschSchröde,Hesch Schröder GmbH
00:0E:0E         ,ESAelettroni,ESA elettronica S.P.A.
00:0E:0F         ,Ermme       ,Ermme
00:0E:10         ,Cguys       ,"C-guys, Inc."
00:0E:11         ,BDTBüroundDa,BDT Büro und Datentechnik GmbH & Co.KG
00:0E:12         ,AdaptiveMicr,Adaptive Micro Systems Inc.
00:0E:13         ,AccuSort    ,Accu-Sort Systems inc.
00:0E:14         ,VisionarySol,"Visionary Solutions, Inc."
00:0E:15         ,Tadlys      ,Tadlys LTD
00:0E:16         ,SouthWingSL ,SouthWing S.L.
00:0E:17         ,Private     ,Private
00:0E:18         ,MyATechnolog,MyA Technology
00:0E:19         ,LogicaCMG   ,LogicaCMG Pty Ltd
00:0E:1A         ,JPSCommunica,JPS Communications
00:0E:1B         ,IAV         ,IAV GmbH
00:0E:1C         ,Hach        ,Hach Company
00:0E:1D         ,ARIONTechnol,ARION Technology Inc.
00:0E:1E         ,QLogic      ,QLogic Corporation
00:0E:1F         ,TCLNetworksE,"TCL Networks Equipment Co., Ltd."
00:0E:20         ,ACCESSAmeric,"ACCESS Systems Americas, Inc."
00:0E:21         ,MTUFriedrich,MTU Friedrichshafen GmbH
00:0E:22         ,Private     ,Private
00:0E:23         ,Incipient   ,"Incipient, Inc."
00:0E:24         ,HuwellTechno,Huwell Technology Inc.
00:0E:25         ,HannaeTechno,"Hannae Technology Co., Ltd"
00:0E:26         ,GincomTechno,Gincom Technology Corp.
00:0E:27         ,CrereNetwork,"Crere Networks, Inc."
00:0E:28         ,DynamicRatin,Dynamic Ratings P/L
00:0E:29         ,ShesterCommu,Shester Communications Inc
00:0E:2A         ,dormakabaUSA,dormakaba USA Inc.
00:0E:2B         ,SafariTechno,Safari Technologies
00:0E:2C         ,Netcodec    ,Netcodec co.
00:0E:2D         ,HyundaiDigit,"Hyundai Digital Technology Co.,Ltd."
00:0E:2E         ,EdimaxTechno,Edimax Technology Co. Ltd.
00:0E:2F         ,RocheDiagnos,Roche Diagnostics GmbH
00:0E:30         ,AERASNetwork,"AERAS Networks, Inc."
00:0E:31         ,OlympusSoftI,Olympus Soft Imaging Solutions GmbH
00:0E:32         ,KontronMedic,Kontron Medical
00:0E:33         ,ShukoElectro,"Shuko Electronics Co.,Ltd"
00:0E:34         ,NexGenCityLP,"NexGen City, LP"
00:0E:35         ,Intel       ,Intel Corporation
00:0E:36         ,HEINESYS    ,"HEINESYS, Inc."
00:0E:37         ,HarmsWende  ,Harms & Wende GmbH & Co.KG
00:0E:38         ,Cisco       ,"Cisco Systems, Inc"
00:0E:39         ,Cisco       ,"Cisco Systems, Inc"
00:0E:3A         ,CirrusLogic ,Cirrus Logic
00:0E:3B         ,HawkingTechn,"Hawking Technologies, Inc."
00:0E:3C         ,TransactTech,Transact Technologies Inc
00:0E:3D         ,Televic     ,Televic N.V.
00:0E:3E         ,SunOptronics,Sun Optronics Inc
00:0E:3F         ,Soronti     ,"Soronti, Inc."
00:0E:40         ,NortelNetwor,Nortel Networks
00:0E:41         ,NihonMechatr,"Nihon Mechatronics Co.,Ltd."
00:0E:42         ,MoticIncopor,Motic Incoporation Ltd.
00:0E:43         ,GTekElectron,G-Tek Electronics Sdn. Bhd.
00:0E:44         ,Digital5    ,"Digital 5, Inc."
00:0E:45         ,NewtryElectr,Beijing Newtry Electronic Technology Ltd
00:0E:46         ,NiigataSeimi,"Niigata Seimitsu Co.,Ltd."
00:0E:47         ,NCISystem   ,"NCI System Co.,Ltd."
00:0E:48         ,LipmanTransA,Lipman TransAction Solutions
00:0E:49         ,ForswayScand,Forsway Scandinavia AB
00:0E:4A         ,ChangchunHua,"Changchun Huayu WEBPAD Co.,LTD"
00:0E:4B         ,atriumcandi ,atrium c and i
00:0E:4C         ,Bermai      ,Bermai Inc.
00:0E:4D         ,Numesa      ,Numesa Inc.
00:0E:4E         ,WaveplusTech,"Waveplus Technology Co., Ltd."
00:0E:4F         ,Trajet      ,Trajet GmbH
00:0E:50         ,ThomsonTelec,Thomson Telecom Belgium
00:0E:51         ,TECNA       ,TECNA SpA
00:0E:52         ,Optium      ,Optium Corporation
00:0E:53         ,AvTech      ,Av Tech Corporation
00:0E:54         ,AlphaCellWir,AlphaCell Wireless Ltd.
00:0E:55         ,Auvitran    ,Auvitran
00:0E:56         ,4G          ,4G Systems GmbH & Co. KG
00:0E:57         ,IworldNetwor,"Iworld Networking, Inc."
00:0E:58         ,Sonos       ,"Sonos, Inc."
00:0E:59         ,SagemcomBroa,Sagemcom Broadband SAS
00:0E:5A         ,TELEFIELD   ,TELEFIELD inc.
00:0E:5B         ,ParkerVision,ParkerVision - Direct2Data
00:0E:5C         ,Commscope   ,Commscope
00:0E:5D         ,TriplePlayTe,Triple Play Technologies A/S
00:0E:5E         ,RaisecomTech,"Raisecom Technology CO., LTD"
00:0E:5F         ,activnet    ,activ-net GmbH & Co. KG
00:0E:60         ,360SUNDigita,360SUN Digital Broadband Corporation
00:0E:61         ,Microtrol   ,Microtrol Limited
00:0E:62         ,NortelNetwor,Nortel Networks
00:0E:63         ,LemkeDiagnos,Lemke Diagnostics GmbH
00:0E:64         ,Elphel      ,"Elphel, Inc"
00:0E:65         ,TransCore   ,TransCore
00:0E:66         ,HitachiIndus,"Hitachi Industry & Control Solutions, Ltd."
00:0E:67         ,EltisMicroel,Eltis Microelectronics Ltd.
00:0E:68         ,ETOPNetworkT,E-TOP Network Technology Inc.
00:0E:69         ,ChinaElectri,China Electric Power Research Institute
00:0E:6A         ,3Com        ,3Com Ltd
00:0E:6B         ,Janitzaelect,Janitza electronics GmbH
00:0E:6C         ,DeviceDriver,Device Drivers Limited
00:0E:6D         ,MurataManufa,"Murata Manufacturing Co., Ltd."
00:0E:6E         ,MAT         ,MAT S.A. (Mircrelec Advanced Technology)
00:0E:6F         ,IRISBerhad  ,IRIS Corporation Berhad
00:0E:70         ,in2Networks ,in2 Networks
00:0E:71         ,GemstarTechn,Gemstar Technology Development Ltd.
00:0E:72         ,ArcaTechnolo,Arca Technologies S.r.l.
00:0E:73         ,Tpack       ,Tpack A/S
00:0E:74         ,SolarTelecom,Solar Telecom. Tech
00:0E:75         ,NewYorkAirBr,New York Air Brake Corp.
00:0E:76         ,GemsocInnovi,Gemsoc Innovision Inc.
00:0E:77         ,Decru       ,"Decru, Inc."
00:0E:78         ,Amtelco     ,Amtelco
00:0E:79         ,AmpleCommuni,Ample Communications Inc.
00:0E:7A         ,GemWonCommun,"GemWon Communications Co., Ltd."
00:0E:7B         ,Toshiba     ,Toshiba
00:0E:7C         ,Televes     ,Televes S.A.
00:0E:7D         ,ElectronicsL,Electronics Line 3000 Ltd.
00:0E:7E         ,ionSign     ,ionSign Oy
00:0E:7F         ,HewlettPacka,Hewlett Packard
00:0E:80         ,ThomsonTechn,Thomson Technology Inc
00:0E:81         ,DevicescapeS,"Devicescape Software, Inc."
00:0E:82         ,InfinityTech,Infinity Tech
